task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0143,modern_english_pop_0074,modern_english_pop_0065,modern_english_pop,modern_english_pop,"['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']","['pop', 'indie', 'latin', 'alternative']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0074.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0065.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0144,modern_english_pop_0017,russia_0018,modern_english_pop,russia,"['groove', 'pop']","[107, 1235]",,Falling Garden,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0017.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0018.mp3,,,1.8636806011199951,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0145,modern_english_pop_0119,germany_0075,modern_english_pop,germany,"['folk', 'singersongwriter', 'popfolk']","[17, 107, 1235]",,In The Fading Light,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0119.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0075.mp3,,,1.8200767040252686,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0146,modern_english_pop_0066,italy_0030,modern_english_pop,italy,"['soundtrack', 'easylistening', 'pop']","[267, 1235]",,Sunshine After Rain,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0066.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0030.mp3,,,1.7917602062225342,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0147,modern_english_pop_0019,modern_english_pop_0018,modern_english_pop,modern_english_pop,"['groove', 'pop']","['groove', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0019.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0018.mp3,,,1.704552173614502,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0148,modern_english_pop_0065,modern_english_pop_0074,modern_english_pop,modern_english_pop,"['pop', 'indie', 'latin', 'alternative']","['folk', 'popfolk', 'soundtrack', 'pop', 'singersongwriter', 'chillout']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0065.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0074.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0149,modern_english_pop_0096,turkey_modern_0065,modern_english_pop,turkey,"['folk', 'pop', 'singersongwriter', 'popfolk']",,,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0096.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0065.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0150,modern_english_pop_0056,modern_english_pop_0059,modern_english_pop,modern_english_pop,['pop'],['pop'],,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0056.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0059.mp3,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0151,modern_english_pop_0022,france_0026,modern_english_pop,france,"['instrumentalpop', 'classical']","[19, 14]",,Be Africa,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0022.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0026.mp3,,,1.5832593441009521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0152,modern_english_pop_0058,modern_english_pop_0081,modern_english_pop,modern_english_pop,['pop'],"['pop', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0058.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0081.mp3,,,1.5832593441009521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0153,modern_english_pop_0011,modern_english_pop_0009,modern_english_pop,modern_english_pop,"['pop', 'minimal']","['pop', 'jazz']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0011.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0009.mp3,,,1.4735033512115479,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0154,modern_english_pop_0090,modern_english_pop_0082,modern_english_pop,modern_english_pop,"['folk', 'pop', 'popfolk']","['pop', 'popfolk']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0090.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0082.mp3,,,1.4241310358047485,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0155,modern_english_pop_0012,modern_english_pop_0005,modern_english_pop,modern_english_pop,"['pop', 'minimal']","['folk', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0012.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0005.mp3,,,1.424130916595459,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0156,modern_english_pop_0083,modern_english_pop_0043,modern_english_pop,modern_english_pop,"['pop', 'popfolk']","['blues', 'pop', 'chanson']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0083.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0043.mp3,,,1.424130916595459,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0157,modern_english_pop_0031,modern_english_pop_0055,modern_english_pop,modern_english_pop,"['folk', 'easylistening', 'pop']",['pop'],,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0031.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0055.mp3,,,1.3579788208007812,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0158,modern_english_pop_0087,italy_0043,modern_english_pop,italy,"['folk', 'pop', 'popfolk']",[4],,Daily Damage,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0087.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0043.mp3,,,1.3579788208007812,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0159,modern_english_pop_0106,italy_0052,modern_english_pop,italy,"['folk', 'pop', 'singersongwriter', 'popfolk']","[18, 1235, 13]",,Burn me Alive,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0106.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0052.mp3,,,1.3579788208007812,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0160,modern_english_pop_0093,modern_english_pop_0016,modern_english_pop,modern_english_pop,['pop'],"['groove', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0093.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0016.mp3,,,1.352210521697998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0161,russia_0098,turkey_modern_0072,russia,turkey,"[107, 18, 1235, 5]",,Phoenix,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0098.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0072.mp3,,,2.0228090286254883,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0162,russia_0100,russia_0050,russia,russia,"[18, 1235]","[18, 1235]",Drown in Mirrors,Crystal Echoes,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0100.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,,,1.9072847366333008,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0163,russia_0040,italy_0095,russia,italy,[4],[4],Baritone Saxophone,Head Bone,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0040.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0095.mp3,,,1.8636807203292847,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0164,russia_0008,russia_0036,russia,russia,"[659, 5, 1235]","[659, 5, 1235]",rainy sun,la dance nostalgique,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0008.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0036.mp3,,,1.8636806011199951,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0165,russia_0091,france_0018,russia,france,"[107, 5, 1235]","[17, 103, 49]",Dance With Me,Pie Bwa,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0091.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0018.mp3,,,1.8636806011199951,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0166,russia_0066,france_0072,russia,france,"[10, 76]","[10, 76]",Polivox Box + Garage,Dites 33,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0066.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0072.mp3,,,1.820076584815979,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0167,russia_0056,france_0072,russia,france,"[107, 18, 1235]","[10, 76]",Finale,Dites 33,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0056.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0072.mp3,,,1.7917602062225342,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0168,russia_0087,russia_0045,russia,russia,"[18, 1235, 5]","[19, 11, 4, 14]",Northern City's Secret,Fluteman (Original Disco Funk Mix),E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0087.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0045.mp3,,,1.7481563091278076,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0169,russia_0016,great_britain_0077,russia,great_britain,"[10, 76]","[33, 10, 76, 17]",Devil Exit From Fashion,Kiss And Tell (breezy bossa nova),E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0016.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0077.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0170,russia_0059,india_saraga_0060,russia,india,"[18, 1235]",Raag Bhoopali,I - В ГЛУШИ by Kosta T,Raag Bhoopali,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0059.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0060.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0171,russia_0034,france_0066,russia,france,"[107, 18, 1235]","[107, 1235]",In The House,Mouvement 5,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0034.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0066.mp3,,,1.6762359142303467,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0172,russia_0015,germany_0075,russia,germany,"[107, 1235]","[17, 107, 1235]",At dawn (the lilac sun),In The Fading Light,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0015.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0075.mp3,,,1.6762356758117676,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0173,russia_0028,italy_0008,russia,italy,"[107, 18, 1235]",[4],Labyrinth,The Lady And The Traveler,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0028.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0008.mp3,,,1.6609482765197754,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0174,russia_0035,russia_0050,russia,russia,"[1235, 5]","[18, 1235]",Screaming Silence,Crystal Echoes,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0035.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0175,russia_0037,great_britain_0011,russia,great_britain,"[18, 1235, 659, 5]","[33, 107, 17, 18, 1235]",The Spirit of Russian Love by Zinaida Trokai,Biology Slides,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0037.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0011.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0176,russia_0050,russia_0088,russia,russia,"[18, 1235]","[107, 5, 1235]",Crystal Echoes,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0050.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0177,russia_0084,turkey_modern_0115,russia,turkey,"[107, 18, 1235, 5]",,The Signals,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0084.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0115.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0178,russia_0097,russia_0088,russia,russia,"[107, 18, 1235, 5]","[107, 5, 1235]",Don't Lie To Inner Child,New Worlds,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0097.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0088.mp3,,,1.632631778717041,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0179,russia_0055,china_ctis_0009,russia,china,"[74, 4]",T0301,VIII,玎,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0055.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0009.wav,,,1.5890276432037354,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0180,russia_0032,great_britain_0029,russia,great_britain,"[107, 1235]",[17],Benen Värka,Tee Te Te,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0032.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0029.mp3,,,1.5832593441009521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0181,turkey_modern_0139,india_saraga_0063,turkey,india,,Raag Bihag,,Raag Bihag,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0139.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0063.mp3,,,1.9792051315307617,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0182,turkey_modern_0116,turkey_modern_0112,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0116.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0112.mp3,,,1.9072844982147217,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0183,turkey_modern_0054,modern_english_pop_0050,turkey,modern_english_pop,,"['folk', 'instrumentalpop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0054.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0050.mp3,,,1.8636806011199951,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0184,turkey_modern_0067,germany_0085,turkey,germany,,"[17, 3, 4, 103]",,Indian Summer,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0067.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0085.mp3,,,1.8200767040252686,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0185,turkey_modern_0030,italy_0101,turkey,italy,,[4],,05 Adkezin,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0030.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0101.mp3,,,1.820076584815979,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0186,turkey_modern_0051,germany_0011,turkey,germany,,[1235],,Skinny Cat,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0051.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0011.mp3,,,1.7481563091278076,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0187,turkey_modern_0021,germany_0051,turkey,germany,,"[17, 10]",,Heaven Emerald,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0021.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0051.mp3,,,1.704552412033081,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0188,turkey_modern_0087,france_0044,turkey,france,,[],,untitled track,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0087.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0044.mp3,,,1.704552412033081,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0189,turkey_modern_0142,great_britain_0091,turkey,great_britain,,[17],,Yew Pine Mountain,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0142.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0091.mp3,,,1.7045522928237915,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
