task_id,track_id_a,track_id_b,culture_a,culture_b,label_a,label_b,title_a,title_b,audio_path_a,audio_path_b,source_url_a,source_url_b,uncertainty,uncertainty_method,question,similar,rationale,annotator,notes
pal_0823,china_ctis_0004,russia_0022,china,russia,L0313,"[17, 107, 1235, 103]",佤族独弦琴,A Dance (Full Version),E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0004.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0022.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0824,france_0030,great_britain_0043,france,great_britain,[],[],Skango (Volfoniq meets Volatil),Smallville,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0030.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0043.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0825,germany_0004,great_britain_0030,germany,great_britain,"[538, 18, 1235]","[17, 180]",Herein Bitte,Hands of Time,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0004.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0030.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0826,germany_0051,great_britain_0086,germany,great_britain,"[17, 10]","[18, 1235]",Heaven Emerald,Eden Bloom,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0051.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0086.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0827,great_britain_0092,great_britain_0035,great_britain,great_britain,[4],[],écouter systématiquement son coeur,Fractal,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0092.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0035.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0828,great_britain_0100,france_0064,great_britain,france,[10],"[267, 1235]",Stop motion,Transe animale,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0100.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0064.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0829,italy_0025,turkey_modern_0057,italy,turkey,[4],,02 Black Trees,,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0025.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0057.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0830,italy_0032,turkey_modern_0108,italy,turkey,[10],,Plumy Tale,,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0032.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0108.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0831,italy_0093,russia_0014,italy,russia,[4],"[107, 1235]",The Other Side,Underworld Transmisions,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0093.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0014.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0832,modern_english_pop_0034,modern_english_pop_0030,modern_english_pop,modern_english_pop,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0034.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0030.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0833,russia_0061,turkey_modern_0122,russia,turkey,"[267, 1235]",,Look Out The Window At The Rain,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0061.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0122.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0834,turkey_modern_0029,germany_0075,turkey,germany,,"[17, 107, 1235]",,In The Fading Light,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0029.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0075.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0835,turkey_modern_0140,italy_0080,turkey,italy,,"[137, 9]",,Quanto Può Mancare Una Catena,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0140.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0080.mp3,,,1.3143748044967651,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0836,india_saraga_0005,china_ctis_0064,india,china,Raag Khat Todi,C0308,Raag Khat Todi,吐良,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0005.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0064.wav,,,1.3086066246032715,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0837,india_saraga_0068,india_saraga_0067,india,india,Raag Jog,Kirwani Bhajan,Raag Jog,Kirwani Bhajan,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0068.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0067.mp3,,,1.3086066246032715,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0838,turkey_modern_0122,italy_0099,turkey,italy,,[4],,07 Promenade,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0122.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0099.mp3,,,1.308606505393982,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0839,china_jingju_0013,italy_0021,china,italy,danbz,"[18, 1235, 13]",Kan_dai_wang,Polychromatic Journey,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0013.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0021.mp3,,,1.2860586643218994,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0840,india_saraga_0040,india_saraga_0041,india,india,Raag Abhogi,Raag Megh,Raag Abhogi,Raag Megh,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0040.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0041.mp3,,,1.2860586643218994,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0841,italy_0002,india_saraga_0071,italy,india,"[137, 3, 9]",Raag Kalyan,Baldo's Blues,Raag Kalyan,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0002.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0071.mp3,,,1.2860586643218994,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0842,great_britain_0004,turkey_modern_0081,great_britain,turkey,"[3, 137, 9, 17, 1235]",,Manly Nunn Steps Out,,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0004.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0081.mp3,,,1.2860585451126099,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0843,italy_0037,china_opencpop_0047,italy,china,"[18, 1235, 13]",mandarin_pop,The Dance of the Sky,背对背拥抱,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0037.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0047.wav,,,1.2860585451126099,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0844,france_0093,italy_0018,france,italy,[],[10],Smokey Tape : A2,"""Outsider girl""",E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0093.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0018.mp3,,,1.2860584259033203,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0845,italy_0089,italy_0082,italy,italy,[4],"[137, 9]",Requiem,Le Pulci Pesano Sul Cuore Come Elefanti,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0089.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0082.mp3,,,1.2860584259033203,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0846,indonesia_fma_0005,indonesia_fma_0004,indonesia,indonesia,"[""Pop""]","[""Compilation"", ""Soundtrack"", ""Instrumental""]",Rat and Cat,Rat and Cat,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0005.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\indonesia\audio\indonesia_fma_0004.mp3,,,1.2650026082992554,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0847,china_ctis_0048,germany_0056,china,germany,D0252,[],五音排鼓,Highty Hangtime,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0048.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0056.mp3,,,1.2650024890899658,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0848,germany_0075,turkey_modern_0089,germany,turkey,"[17, 107, 1235]",,In The Fading Light,,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0075.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0089.mp3,,,1.2650024890899658,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0849,modern_english_pop_0028,modern_english_pop_0027,modern_english_pop,modern_english_pop,"['folk', 'easylistening', 'pop']","['folk', 'easylistening', 'pop']",,,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0028.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0027.mp3,,,1.2650024890899658,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0850,turkey_modern_0081,turkey_modern_0087,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0081.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0087.mp3,,,1.2650024890899658,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0851,india_saraga_0107,turkey_modern_0084,india,turkey,Thumri in Piloo,,Thumri in Piloo,,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0107.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0084.mp3,,,1.2424545288085938,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0852,modern_english_pop_0094,france_0029,modern_english_pop,france,"['soundtrack', 'easylistening', 'instrumentalpop']",[3],,Concatenation,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0094.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0029.mp3,,,1.2424545288085938,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0853,russia_0053,turkey_modern_0073,russia,turkey,"[107, 1235]",,hobhor,,E:\Desktop\Echo\storage\public\research_dataset_v3\russia\audio\russia_0053.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0073.mp3,,,1.2424545288085938,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0854,turkey_modern_0027,italy_0099,turkey,italy,,[4],,07 Promenade,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0027.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0099.mp3,,,1.2424545288085938,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0855,china_opencpop_0016,china_opencpop_0047,china,china,mandarin_pop,mandarin_pop,尘埃,背对背拥抱,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0016.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0047.wav,,,1.236686110496521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0856,france_0094,modern_english_pop_0081,france,modern_english_pop,[17],"['pop', 'popfolk']",An ordinary man,,E:\Desktop\Echo\storage\public\research_dataset_v3\france\audio\france_0094.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0081.mp3,,,1.236686110496521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0857,germany_0001,great_britain_0019,germany,great_britain,[17],"[10, 76]",Solitude,Babylon Got No Riches,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0001.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0019.mp3,,,1.236686110496521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0858,modern_english_pop_0068,italy_0029,modern_english_pop,italy,"['soundtrack', 'easylistening', 'pop']",[4],,Suburban Jive,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0068.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0029.mp3,,,1.236686110496521,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0859,china_ctis_0056,great_britain_0073,china,great_britain,T0300,[],澜沧小三弦,Camp Fire Song,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0056.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\great_britain\audio\great_britain_0073.mp3,,,1.2366859912872314,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0860,germany_0009,italy_0082,germany,italy,"[107, 1235]","[137, 9]",Flüchtig,Le Pulci Pesano Sul Cuore Come Elefanti,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0009.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\italy\audio\italy_0082.mp3,,,1.2366859912872314,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0861,modern_english_pop_0117,china_jingju_0080,modern_english_pop,china,"['folk', 'singersongwriter', 'popfolk']",lsxp,,Xi_ri_you,E:\Desktop\Echo\storage\public\research_dataset_v3\modern_english_pop\audio\modern_english_pop_0117.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0080.wav,,,1.2366859912872314,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0862,turkey_modern_0032,germany_0040,turkey,germany,,[17],,Sunny Sea Walk,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0032.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0040.mp3,,,1.2366859912872314,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0863,turkey_modern_0073,turkey_modern_0016,turkey,turkey,,,,,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0073.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\turkey\audio\turkey_modern_0016.mp3,,,1.2366859912872314,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0864,china_ctis_0003,china_ctis_0055,china,china,L0167,L0167,黔胡,黔胡,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0003.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_ctis_0055.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0865,china_jingju_0041,china_jingju_0052,china,china,wangjiangting_zhijianta,zhuangyuanmei_zhenzhushan,wangjiangting_zhijianta,zhuangyuanmei_zhenzhushan,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0041.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_jingju_0052.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0866,china_opencpop_0004,china_opencpop_0013,china,china,mandarin_pop,mandarin_pop,漂洋过海来看你,大鱼,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0004.wav,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0013.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0867,germany_0045,germany_0051,germany,germany,"[17, 103]","[17, 10]",mr moon,Heaven Emerald,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0045.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0051.mp3,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0868,germany_0070,china_opencpop_0013,germany,china,"[10, 76]",mandarin_pop,Sheep,大鱼,E:\Desktop\Echo\storage\public\research_dataset_v3\germany\audio\germany_0070.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0013.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0869,india_saraga_0051,china_opencpop_0036,india,china,Raag Yaman,mandarin_pop,Raag Yaman,红尘客栈,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0051.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\china\audio\china_opencpop_0036.wav,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
pal_0870,india_saraga_0082,india_saraga_0089,india,india,Raag Malkauns,Raag Mian Malhar,Raag Malkauns,Raag Mian Malhar,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0082.mp3,E:\Desktop\Echo\storage\public\research_dataset_v3\india\audio\india_saraga_0089.mp3,,,1.2342689037322998,culture_centroid_entropy,请判断这两首曲目是否适合放在同一个歌单或相近的听歌场景里。请根据整体氛围、情绪基调和节奏能量判断它们是否相似；不要根据国家、语言、乐器或标签直接下结论。若相似填 yes，不相似填 no，不确定可留空并在 notes 中说明。,,,,
